date,open,high,low,close,volume,per,pbr,roe,market_kospi_ma5_ratio,market_kospi_ma20_ratio,market_kospi_ma60_ratio,market_kospi_ma120_ratio,bond_k3y_ma5_ratio,bond_k3y_ma20_ratio,bond_k3y_ma60_ratio,bond_k3y_ma120_ratio
20190701,47350,47400,46250,46600,11383522,9.35,1.25,14.08,0.993113821,0.975406707,0.955868886,0.957783775,1.000117709,1,1.001266068,1.003352684
20190702,46200,46900,45850,46250,8463073,9.35,1.25,14.08,0.997389941,0.975842543,0.95742479,0.957778969,1.000407443,1.000461793,1.001517519,1.003614399
20190703,45750,46350,45200,45400,9669368,9.35,1.25,14.08,0.997458243,0.971989895,0.954293813,0.95314247,1.001167516,1.001740957,1.002608032,1.004730204
20190704,45250,46200,45250,46000,6365573,9.35,1.25,14.08,0.996902322,0.970629242,0.953183358,0.950460089,1.001148874,1.001996387,1.002972576,1.005109405
20190705,45950,45950,45250,45650,7235395,9.35,1.25,14.08,1.000034556,0.976233658,0.958561987,0.954289607,1.000877169,1.001898701,1.002970035,1.005123012
20190708,44750,44800,44350,44400,7823843,9.35,1.25,14.08,0.97100289,0.94392178,0.925365878,0.919456955,1.000506196,1.0017354,1.002921431,1.00509806
20190709,44850,45450,44700,45100,7646421,9.35,1.25,14.08,0.965932452,0.933183315,0.912542447,0.904738271,1.000153613,1.001515597,1.002831321,1.005030373
20190710,45550,46150,45500,45550,9253930,9.35,1.25,14.08,0.986871352,0.949962141,0.92733106,0.917424705,0.999819291,1.00114903,1.002471716,1.004692971
20190711,46350,46550,46150,46200,10989751,9.35,1.25,14.08,1.006172992,0.967895753,0.943460761,0.931584676,1.000207803,1.001470023,1.002810369,1.005080025
20190712,46350,46400,45800,46300,5245804,9.35,1.25,14.08,1.016162021,0.976595485,0.950997656,0.937329367,0.999837366,1.000963334,1.00229833,1.004605729
20190715,45950,46650,45750,46450,4717226,9.35,1.25,14.08,1.004824627,0.970533313,0.944113663,0.928673215,0.999846393,1.000800423,1.002143364,1.004497263
20190716,46450,46850,46300,46850,7407824,9.35,1.25,14.08,0.999327258,0.972830336,0.945339684,0.928397407,0.999900602,1.000694079,1.00205715,1.004431158
20190717,46150,46350,45950,46050,5216602,9.35,1.25,14.08,0.987447246,0.964666949,0.936035466,0.917500865,1.000623385,1.001448984,1.002856011,1.005263592
20190718,46450,46450,45650,46100,5143554,9.35,1.25,14.08,0.989273672,0.967384703,0.936572033,0.916253914,1.001941572,1.003067062,1.0044754,1.006947057
20190719,46650,46950,46600,46800,8819393,9.35,1.25,14.08,1.004650185,0.983818782,0.951067641,0.928757501,1.001922261,1.003498052,1.004955226,1.007490538
20190722,46800,47300,46600,47200,9009109,9.35,1.25,14.08,1.005726336,0.987963451,0.953946401,0.930066023,1.001010165,1.002991306,1.004495953,1.007084953
20190723,47350,47550,47050,47300,9061381,9.35,1.25,14.08,0.998306922,0.981962265,0.947105293,0.922069436,1.000450694,1.002803132,1.004410907,1.007041229
20190724,47100,47150,46250,46400,8756522,9.35,1.25,14.08,0.987039523,0.972547222,0.936406601,0.910476127,1.000387398,1.002960377,1.004730788,1.007395871
20190725,47150,47200,46600,47200,8408838,9.35,1.25,14.08,0.979661963,0.964853282,0.92801773,0.900830649,1.000621476,1.003146826,1.005095063,1.007796182
20190726,46650,47150,46550,47150,7873886,9.35,1.25,14.08,0.976577537,0.956552354,0.919308958,0.890771405,1.000522325,1.002911241,1.005017549,1.007741742
20190729,46800,47050,46000,46100,6856846,9.35,1.25,14.08,0.953656478,0.923542624,0.88547931,0.856070993,1.000387154,1.002705075,1.004969372,1.007737613
20190730,46300,46850,46300,46550,5551014,9.35,1.25,14.08,0.97718383,0.938727783,0.898213323,0.866473508,1.000387049,1.002681727,1.005090717,1.007914861
20190731,46200,46600,45000,45350,12872916,9.35,1.25,14.08,0.993476419,0.950019839,0.907407717,0.873755501,1.000314975,1.0025751,1.005083968,1.007954914
20190801,44900,45500,44850,45200,7811181,9.35,1.25,14.08,0.990402514,0.942985351,0.89865865,0.863837089,0.999991001,1.002098884,1.004678706,1.007594931
20190802,44550,45500,44300,44950,12151374,9.35,1.25,14.08,0.98905724,0.938625027,0.891513476,0.85589643,1.00113346,1.003310863,1.006015089,1.008992292
20190805,44350,44600,43600,43950,14214086,9.35,1.25,14.08,0.929944438,0.875235932,0.828091427,0.793554118,1.002786392,1.005391255,1.008299693,1.011362894
20190806,42500,43800,42500,43500,15083824,9.35,1.25,14.08,0.92241665,0.854114449,0.804575645,0.769764647,1.002236273,1.005249421,1.008368053,1.011507623
20190807,43600,43900,43100,43200,10002533,9.35,1.25,14.08,0.96556302,0.881444314,0.826670423,0.789736686,1.001588327,1.004995036,1.008344526,1.011561687
20190808,43250,43500,42650,42650,16926881,9.35,1.25,14.08,1.013899907,0.920499518,0.860148698,0.820293617,1.000493141,1.004327017,1.007877738,1.011170282
20190809,43250,43350,43050,43150,9685147,9.35,1.25,14.08,1.031030128,0.93442665,0.869623278,0.828240686,0.999318819,1.003140014,1.006902635,1.010237609
20190812,44000,44000,43550,43700,8466169,9.35,1.25,14.08,1.029475442,0.947012703,0.878298312,0.835541972,0.999695242,1.003060084,1.007053498,1.010434192
20190813,43500,43500,42950,43000,7276979,9.35,1.25,14.08,1.009815258,0.947882113,0.875644623,0.832292622,1.000564658,1.003562158,1.007812006,1.011256439
20190814,43900,44250,43500,43700,8750135,9.35,1.25,14.08,1.009534965,0.963494842,0.887473303,0.842795476,1.000600477,1.003250714,1.007722609,1.01121611
20190816,43800,43900,43300,43900,9528115,9.35,1.25,14.08,0.998032866,0.960191268,0.881699782,0.836413455,1.001603641,1.004260021,1.008919037,1.012477487
20190819,44350,44350,43500,43600,6014218,9.35,1.25,14.08,1.001671024,0.97145114,0.888547015,0.84231399,1.001128183,1.003993616,1.008815823,1.012425552
20190820,43950,44600,43550,44450,8434205,9.35,1.25,14.08,1.018087095,0.99716298,0.908894903,0.861245829,1.000483282,1.003451356,1.008448845,1.012103169
20190821,44350,44800,44150,44500,6571717,9.35,1.25,14.08,1.024435034,1.016263773,0.923995696,0.87535405,0.99898866,1.001642183,1.006749545,1.010439793
20190822,44500,44700,43850,44050,8061177,9.35,1.25,14.08,1.013175815,1.014123174,0.920513345,0.871309576,0.999391434,1.001807686,1.007027943,1.010763937
20190823,43800,44200,43650,43950,5017381,9.35,1.25,14.08,1.00199084,1.012347177,0.917493401,0.868087853,0.998692764,1.000441741,1.005720331,1.009462771
20190826,43050,43800,42950,43600,7954949,9.35,1.25,14.08,0.96281598,0.974002759,0.880569224,0.832557856,1.000716364,1.002075796,1.007492373,1.011266711
20190827,43650,44200,43600,44050,16883932,9.35,1.25,14.08,0.977789023,0.985550617,0.891168451,0.841871896,0.999811897,1.000636492,1.006146822,1.009917921
20190828,44100,44400,43750,44150,5758333,9.35,1.25,14.08,1.006389929,1.011902351,0.915440128,0.864115622,0.999417719,0.999952944,1.005536995,1.009273422
20190829,44200,44200,43050,43400,10768862,9.35,1.25,14.08,1.005086045,1.008904931,0.91276211,0.860745103,0.999820813,1.000024643,1.005694082,1.009400615
20190830,43750,44300,43750,44000,9899073,9.35,1.25,14.08,1.022953821,1.028394305,0.931775575,0.877857951,0.999543097,0.999601306,1.005267209,1.009029976
20190902,44850,44850,43650,43800,7185537,9.35,1.25,14.08,1.025784871,1.043630382,0.948240286,0.892615441,0.998511825,0.997858787,1.003387265,1.007180691
20190903,43550,43650,43100,43250,9774941,9.35,1.25,14.08,1.015477361,1.03958776,0.951013663,0.894365524,0.999156981,0.998196866,1.003478985,1.007323689
20190904,43250,44100,43150,44100,12441837,9.35,1.25,14.08,1.021852646,1.048325828,0.967724066,0.909144311,0.999004136,0.997768797,1.002765447,1.006659078
20190905,44800,46100,44450,45700,18297430,9.35,1.25,14.08,1.01679259,1.048487063,0.975666752,0.915732568,0.999120311,0.997504111,1.002230831,1.006130219
20190906,46500,46500,45850,46300,9896562,9.35,1.25,14.08,1.007171428,1.041496529,0.975224,0.914415422,0.997439123,0.995074157,0.999441029,1.00331788
20190909,46450,47000,46300,46900,9434157,9.35,1.25,14.08,0.996690297,1.029583457,0.969319442,0.907970722,0.998615469,0.995889127,0.999975993,1.00384472
20190910,47100,47200,46550,47000,9231792,9.35,1.25,14.08,0.991656235,1.022989977,0.967811555,0.905699692,0.998893417,0.995708847,0.999475642,1.003335264
20190911,47300,47400,46800,47150,16141619,9.35,1.25,14.08,1.002646689,1.031323171,0.981012962,0.917303308,0.999360856,0.995851181,0.999251413,1.003105291
20190916,47000,47100,46400,47100,15550926,9.35,1.25,14.08,1.013914976,1.041241913,0.995849038,0.930453973,0.997720063,0.993574499,0.996507745,1.000322629
20190917,47000,47100,46800,46900,7006280,9.35,1.25,14.08,1.018701838,1.046024597,1.00689547,0.93969077,0.998782961,0.994698354,0.997158861,1.000933189
20190918,46900,47700,46800,47700,10413027,9.35,1.25,14.08,1.013826311,1.043114645,1.010248048,0.941965622,0.999549042,0.995452759,0.997436471,1.001179297
20190919,48050,49200,47850,49150,16461413,9.35,1.25,14.08,1.007640295,1.040812224,1.013075244,0.943777307,0.999990978,0.995969753,0.997486073,1.001209714
20190920,49400,49600,49100,49200,15460210,9.35,1.25,14.08,1.007006381,1.043443735,1.019972439,0.949505373,0.999990974,0.995936786,0.997033976,1.000758766
20190923,49250,49300,49000,49300,7568553,9.35,1.25,14.08,0.99871794,1.034193604,1.015303834,0.944536791,0.999891704,0.996373594,0.997018408,1.000758356
20190924,49050,49650,48850,49500,7871955,9.35,1.25,14.08,0.994573463,1.026422107,1.011825737,0.940999754,0.999990976,0.996835692,0.997093573,1.000832823
20190925,49200,49350,48800,48900,9187141,9.35,1.25,14.08,0.976748543,0.998788887,0.989695808,0.920144916,1.000631626,0.997986388,0.997796321,1.001540989
20190926,49000,49250,48900,49200,8494756,9.35,1.25,14.08,0.984641685,0.998244671,0.994085052,0.923948312,1.000595458,0.998397595,0.997818963,1.001567984
20190927,48000,48700,48000,48400,8048041,9.35,1.25,14.08,0.98916998,0.993980732,0.993543866,0.923167525,1.000604322,0.998950937,0.998022278,1.001772566
20190930,48050,49250,47900,49050,9497119,9.35,1.25,14.08,0.988263443,0.984052832,0.987209231,0.917016908,1.000532006,0.999461807,0.998196302,1.001928957
20191001,48900,49100,48650,48850,6206035,9.35,1.25,14.08,1.007822112,0.998714629,1.00520062,0.93364198,0.999648376,0.999008875,0.997400985,1.001101927
20191002,48350,48400,47600,47600,8382463,9.35,1.25,14.08,0.996435571,0.98635629,0.994967629,0.923935815,1.000189319,0.999835531,0.997991035,1.00166764
20191004,47400,48650,47350,48000,9331695,9.35,1.25,14.08,0.994263167,0.981998157,0.991948613,0.921557127,1.002315461,1.002656476,1.00064986,1.004331792
20191007,48350,48700,47650,47750,7047273,9.35,1.25,14.08,1.002759484,0.990642614,1.001329095,0.931116979,1.001674861,1.002616049,1.000476674,1.00415464
20191008,47900,49000,47600,48900,14239367,9.35,1.25,14.08,1.01145465,1.003402209,1.015270848,0.944838172,1.000234057,1.00153236,0.999239321,1.002903057
20191010,48200,49200,48000,48550,18639855,9.35,1.25,14.08,1.009526956,1.002045164,1.015329697,0.945373596,0.999559051,1.001185288,0.998869162,1.002502307
20191011,49000,49450,48800,49150,7783275,9.35,1.25,14.08,1.004000472,0.99866914,1.013785702,0.94427036,0.999145261,1.000971226,0.998585973,1.002195263
20191014,50000,50300,49850,50000,11130635,9.35,1.25,14.08,1.011205167,1.01064436,1.028330987,0.958460658,0.999468966,1.000919391,0.998482652,1.002066112
20191015,49900,50200,49900,50100,6058105,9.35,1.25,14.08,1.013364239,1.017740412,1.037657295,0.967725503,0.999783908,1.000863046,0.99838009,1.001949036
20191016,50700,50900,50400,50700,9136282,9.35,1.25,14.08,1.016178835,1.024781778,1.046336139,0.976792907,0.99911734,0.999774683,0.997364906,1.000890242
20191017,50500,50600,50100,50500,6701380,9.35,1.25,14.08,1.007444582,1.020183185,1.042493222,0.974163526,0.99826076,0.998384469,0.995997429,0.999432354
20191018,50300,50900,49650,49900,8483106,9.35,1.25,14.08,0.999150238,1.015972716,1.039079768,0.971656451,0.998467157,0.998064439,0.995680305,0.999016636
20191021,49900,50400,49800,50300,4406531,9.35,1.25,14.08,1.000610367,1.019606662,1.04379618,0.976726291,0.998231382,0.997167369,0.994744899,0.997980734
20191022,50800,51500,50700,51200,10898729,9.35,1.25,14.08,1.008152368,1.029623759,1.05497728,0.988022803,0.999340846,0.997669775,0.995241485,0.998390892
20191023,51300,51500,50800,51200,8663880,9.35,1.25,14.08,1.010690013,1.033309945,1.059939287,0.993670341,0.999765122,0.997680912,0.995251713,0.998307889
20191024,52500,52500,50500,50700,21185785,9.35,1.25,14.08,1.007413971,1.031582479,1.059389037,0.994471339,0.999774103,0.997529729,0.995094005,0.998050114
20191025,50800,51200,50500,50900,7879897,9.35,1.25,14.08,0.995926964,1.019547166,1.04891011,0.986109822,0.999394416,0.996999624,0.994498493,0.9973526
20191028,50700,51500,50700,51300,6431522,9.35,1.25,14.08,0.995018952,1.017716659,1.048045707,0.987528341,0.997431468,0.994707849,0.99205781,0.994775142
20191029,51400,51700,50800,51100,7581629,9.51,1.28,14.08,1.003255282,1.024382564,1.056567453,0.99773135,0.998316681,0.995213843,0.992406187,0.994988676
20191030,50700,50800,50200,50400,8959435,9.47,1.27,14.09,0.999487301,1.016677117,1.050636482,0.994025929,0.999257462,0.99584875,0.992885892,0.995339373
20191031,51000,51400,50300,50400,10304777,9.53,1.2,13.28,1.004867818,1.019987148,1.055195407,1.000405645,1.000516337,0.996942379,0.993886257,0.996225632
20191101,50600,51200,50400,51200,8467846,9.26,1.17,13.28,1.007630982,1.022907115,1.059996179,1.006997764,1.000733902,0.997165144,0.994011482,0.99621178
20191104,51700,52300,51400,52300,13012411,9.08,1.15,13.28,1.011990382,1.028641007,1.066966694,1.016985139,0.998513806,0.995251139,0.991831876,0.993825701
20191105,52400,52700,52100,52700,10581034,9.19,1.16,13.28,1.013378421,1.030814159,1.069486881,1.023134985,0.999138986,0.996197839,0.992528724,0.994323275
20191106,52900,53500,52700,53300,14361133,9.12,1.17,13.45,1.005172333,1.024288767,1.062549536,1.019853352,0.999410778,0.996675488,0.992822114,0.994414966
20191107,53400,53400,52400,52900,9257116,9.12,1.17,13.45,0.997588976,1.016447211,1.054697648,1.015295122,0.999773294,0.997047293,0.993021081,0.994418329
20191108,53200,53300,52000,52100,11603290,9.19,1.18,13.45,0.994594494,1.011639299,1.050177293,1.013614847,1.000498889,0.997837867,0.993649681,0.99487866
20191111,52200,52200,51400,51600,8185952,9.04,1.15,13.42,0.991862577,1.00519949,1.043227105,1.00936548,1.000906742,0.998905037,0.994586396,0.995649455
20191112,51800,52600,51600,52600,6576148,9.04,1.15,13.42,0.999627306,1.009522448,1.047125988,1.015596319,0.999664512,0.99804013,0.993576673,0.994441874
20191113,52500,52500,52000,52500,6225196,9.04,1.15,13.42,0.997029292,1.003775599,1.040180675,1.011114812,1.000571107,0.999422757,0.994892958,0.99557572
20191114,51900,52800,51900,52800,12010018,9.04,1.15,13.42,1.000084441,1.004921514,1.040520001,1.013908348,1.000743104,1.000076978,0.995593621,0.996074437
20191115,52900,53700,52600,53700,9703360,9.04,1.15,13.42,1.006737603,1.011128315,1.04665601,1.022226412,1.000398655,1.000086046,0.995667092,0.995948121
20191118,53600,53800,53200,53500,7746554,9.04,1.15,13.42,1.0055737,1.010842581,1.046253845,1.023765511,1.000163085,0.999966031,0.995651148,0.995735344
20191119,53200,53500,52700,53500,8907177,9.04,1.15,13.42,0.99612397,1.000058157,1.034354136,1.013700182,1.000778816,1.001127866,0.996899817,0.996818887
20191120,53400,53400,52000,52000,12560070,9.04,1.15,13.42,0.980622025,0.981623346,1.013596863,0.995000767,1.00096865,1.001716789,0.997606058,0.997357098
20191121,51600,52100,50600,51000,14298646,9.04,1.15,13.42,0.967656015,0.962311868,0.991252355,0.97443919,1.00133022,1.002482311,0.998505843,0.99812306
20191122,51000,51600,50900,51600,8478310,9.04,1.15,13.42,0.974766623,0.960520478,0.986718577,0.97195524,1.000823127,1.002357663,0.998582307,0.998033609
20191125,52200,52600,51700,51800,9050625,9.04,1.15,13.42,1.0022572,0.98131875,1.006158625,0.993246193,0.999529761,1.001204743,0.997708001,0.997014279
20191126,51900,52900,51800,51800,27372226,9.04,1.15,13.42,1.012172387,0.988172418,1.011394963,1.000261643,0.99981916,1.001492162,0.998262877,0.997437812
20191127,51800,52300,51600,52200,7546261,9.04,1.15,13.42,1.006423561,0.982372721,1.003634128,0.994515682,1.00049722,1.002207356,0.999259607,0.998307889
20191128,51900,52100,51300,51300,6833885,9.04,1.15,13.42,0.993920137,0.972785598,0.991697371,0.984291116,1.001048502,1.002795604,1.000105353,0.998990861
20191129,51200,51400,50200,50300,11179334,9.04,1.15,13.42,0.983041078,0.964009715,0.980225845,0.974279167,1.001689586,1.003648313,1.001221442,0.999983088
20191202,50900,51300,50400,50400,18877252,9.04,1.15,13.42,0.989350249,0.968813959,0.982197126,0.977689817,1.000397377,1.002522824,1.000459873,0.999085277
20191203,49800,50300,49500,49900,12059812,9.04,1.15,13.42,0.988463396,0.964438293,0.974574272,0.971346124,0.999322769,1.001422913,0.999659012,0.99814807
20191204,49600,49850,49000,49450,13246549,9.04,1.15,13.42,0.988562943,0.961105139,0.96809532,0.965926553,1.000478439,1.002607612,1.001175852,0.999562209
20191205,50200,50400,49500,49500,10449715,9.04,1.15,13.42,0.983458243,0.952870953,0.956554381,0.955419389,1.000261754,1.002258745,1.001113402,0.999441598
20191206,50100,50900,49950,50400,11414563,9.04,1.15,13.42,1.001738374,0.971807333,0.972758539,0.972843537,0.99535447,0.996094942,0.995021729,0.993241903
20191209,50900,51400,50700,51200,8470627,9.04,1.15,13.42,1.003480987,0.973960877,0.972271164,0.973618789,0.997267883,0.997112277,0.996089647,0.994200833
20191210,51000,51600,50700,51500,6882771,9.04,1.15,13.42,1.003074271,0.975675381,0.971191467,0.973559731,0.998270805,0.997376871,0.996473281,0.994482986
20191211,51500,52200,51400,51900,11379521,9.04,1.15,13.42,1.005064253,0.981315959,0.97455779,0.977816268,0.99932937,0.997469465,0.996585262,0.994539667
20191212,53000,53300,52700,53300,29178697,9.04,1.15,13.42,1.011291991,0.995545413,0.986842925,0.991115043,1.000435425,0.997670579,0.996796651,0.994700747
20191213,54500,54800,53900,54700,18120261,9.04,1.15,13.42,1.016672535,1.007694166,0.9969722,1.002274193,0.999609988,0.997084561,0.996211065,0.994051565
20191216,54500,54900,54300,54700,11512405,9.04,1.15,13.42,1.012929613,1.01121621,0.998538856,1.004771615,1.000235798,0.997853471,0.997016063,0.994793697
20191217,55800,56700,55400,56700,19358433,9.04,1.15,13.42,1.015091104,1.021808758,1.008013302,1.015128729,1.000553142,0.998382627,0.997535693,0.995254786
20191218,56700,57200,56000,56300,15558208,9.04,1.15,13.42,1.00632374,1.019322296,1.005385468,1.013381506,1.000498663,0.998572498,0.997692995,0.995347977
20191219,57000,57300,55500,56000,14180520,9.04,1.15,13.42,1.001230147,1.016647495,1.003525766,1.012327139,1.000199451,0.998495356,0.997539869,0.995128837
20191220,56100,56500,55600,56000,12095519,9.04,1.15,13.42,1.002190284,1.018334472,1.005841436,1.015804505,0.99962834,0.998209966,0.997180946,0.994693166
20191223,56100,56400,55100,55500,9839252,9.04,1.15,13.42,0.997956685,1.015009954,1.002078566,1.013144306,1.000018129,0.998755234,0.997720293,0.995153896
20191224,55600,55700,54800,55000,11868463,9.04,1.15,13.42,0.988088662,1.002354809,0.988295999,1.000265973,1.000299111,0.999169321,0.998123318,0.995479331
20191226,54700,55400,54400,55400,9645034,9.04,1.15,13.42,1.007468715,1.022625531,1.007864998,1.021415048,1.000244725,0.999266544,0.998169126,0.995454059
20191227,55700,56900,55500,56500,12313056,9.04,1.15,13.42,1.017426923,1.035296909,1.021271849,1.036185268,0.999972808,0.999187156,0.99798052,0.995209254
20191230,56200,56600,55700,55800,8356767,9.04,1.15,13.42,1.024308295,1.045730339,1.033333489,1.049979861,1.000389662,1.00003397,0.998696539,0.995862039
